target_qb_id,target_qb_name,qb_id,qb_name,qb_type,yards_comp_rank,anya_comp_rank,decision_year,years_since_draft,season,draft_year,total_yards_adj,Pass_ANY/A_adj,Pass_TD_adj,Rush_Rushing_Succ%_adj,got_paid,payment_year,is_projected,is_projection_analysis
QuinBr00,Brady Quinn,JoneDa05,Daniel Jones,comp,,17.0,4,0,2019,2019,3350.687514724299,5.434004180188107,24.77904573636447,72.04747825629083,True,2023.0,False,False
QuinBr00,Brady Quinn,JoneDa05,Daniel Jones,comp,,17.0,4,1,2020,2019,3402.3006963306816,4.95943021819679,11.283807610757725,47.41539684412443,True,2023.0,False,False
QuinBr00,Brady Quinn,JoneDa05,Daniel Jones,comp,,17.0,4,2,2021,2019,2747.989665361529,5.653712610934591,10.192265046347638,50.655854794272805,True,2023.0,False,False
QuinBr00,Brady Quinn,JoneDa05,Daniel Jones,comp,,17.0,4,3,2022,2019,3933.9867485377777,5.913507831934611,15.191040698058742,61.01134352389427,True,2023.0,False,False
QuinBr00,Brady Quinn,CarrDa00,David Carr,comp,,6.0,4,0,2002,2002,3053.1658995873145,3.3881575125992995,10.444890538595558,65.48613312042934,False,,False,False
QuinBr00,Brady Quinn,CarrDa00,David Carr,comp,,6.0,4,1,2003,2002,2292.4084381525545,5.113436949480025,10.369221899127655,80.7823298020855,False,,False,False
QuinBr00,Brady Quinn,CarrDa00,David Carr,comp,,6.0,4,2,2004,2002,4045.8342448772382,5.904729350384211,18.301585326398047,66.27662564169438,False,,False,False
QuinBr00,Brady Quinn,CarrDa00,David Carr,comp,,6.0,4,3,2005,2002,2945.265819183927,3.917962365591397,15.899530516431948,69.64196015322487,False,,False,False
QuinBr00,Brady Quinn,LosmJ.00,J.P. Losman,comp,20.0,,4,0,2004,2004,49.648618670817285,-2.2598346896532164,0.0,142.22451854440854,False,,False,False
QuinBr00,Brady Quinn,LosmJ.00,J.P. Losman,comp,20.0,,4,1,2005,2004,1573.7579162592226,3.85560752688172,9.085446009389685,62.95633197851529,False,,False,False
QuinBr00,Brady Quinn,LosmJ.00,J.P. Losman,comp,20.0,,4,2,2006,2004,3351.9349453323543,5.382575043063281,21.424936823768988,64.68320461717977,False,,False,False
QuinBr00,Brady Quinn,LosmJ.00,J.P. Losman,comp,20.0,,4,3,2007,2004,1376.4137375499422,4.988562813503916,4.478756577665169,66.8765162230367,False,,False,False
QuinBr00,Brady Quinn,VickMi00,Michael Vick,comp,,40.0,4,0,2001,2001,1144.1956842620957,4.516473693220725,2.338149259805669,97.93788449097768,True,2004.0,False,False
QuinBr00,Brady Quinn,VickMi00,Michael Vick,comp,,40.0,4,1,2002,2001,3944.469375493284,6.201164830158594,18.568694290836547,78.85065008378227,True,2004.0,False,False
QuinBr00,Brady Quinn,VickMi00,Michael Vick,comp,,40.0,4,2,2003,2001,889.8443105582928,4.466430641586634,4.608543066278958,83.54287704352367,True,2004.0,False,False
QuinBr00,Brady Quinn,VickMi00,Michael Vick,comp,,40.0,4,3,2004,2001,3396.1767878016503,5.071610570788556,16.01388716059829,82.91689431139018,True,2004.0,False,False
QuinBr00,Brady Quinn,ManuEJ00,EJ Manuel,comp,24.0,24.0,4,0,2013,2013,2223.231852433276,4.9788578666072825,11.817376466738349,49.5988761919583,False,,False,False
QuinBr00,Brady Quinn,ManuEJ00,EJ Manuel,comp,24.0,24.0,4,1,2014,2013,914.3901118241135,5.652348251243159,5.335492558798269,29.357993856087205,False,,False,False
QuinBr00,Brady Quinn,ManuEJ00,EJ Manuel,comp,24.0,24.0,4,2,2015,2013,640.3729697258377,4.989251455503188,3.179958487084871,67.86694660418732,False,,False,False
QuinBr00,Brady Quinn,ManuEJ00,EJ Manuel,comp,24.0,24.0,4,3,2016,2013,156.33604090463902,3.891885288990952,0.0,56.73788101713381,False,,False,False
QuinBr00,Brady Quinn,MannEl00,Eli Manning,comp,,23.0,4,0,2004,2004,1138.7491686625751,3.342889103127569,6.863094497399268,71.11225927220427,False,,False,False
QuinBr00,Brady Quinn,MannEl00,Eli Manning,comp,,23.0,4,1,2005,2004,4047.1070376626058,5.850962365591397,27.25633802816905,48.05295250572516,False,,False,False
QuinBr00,Brady Quinn,MannEl00,Eli Manning,comp,,23.0,4,2,2006,2004,3429.6670625227634,5.175154039477027,27.06307809318188,32.75098967958469,False,,False,False
QuinBr00,Brady Quinn,MannEl00,Eli Manning,comp,,23.0,4,3,2007,2004,3566.734228582613,4.988562813503916,25.75285032157472,50.69239929706181,False,,False,False
QuinBr00,Brady Quinn,TrubMi00,Mitchell Trubisky,comp,,39.0,4,0,2017,2017,2487.444436599084,5.121254417936823,7.322295052118896,43.52242489211385,False,,False,False
QuinBr00,Brady Quinn,TrubMi00,Mitchell Trubisky,comp,,39.0,4,1,2018,2017,3703.2677768652993,6.669539805450686,24.940963664729672,64.54912640864254,False,,False,False
QuinBr00,Brady Quinn,TrubMi00,Mitchell Trubisky,comp,,39.0,4,2,2019,2017,3376.025442089123,5.090591276607446,17.551824063258167,47.31153744566024,False,,False,False
QuinBr00,Brady Quinn,TrubMi00,Mitchell Trubisky,comp,,39.0,4,3,2020,2017,2274.2651713440387,6.0480856319473055,16.41281107019305,67.61478114991735,False,,False,False
QuinBr00,Brady Quinn,GrosRe00,Rex Grossman,comp,13.0,13.0,4,0,2003,2003,461.871570718352,5.363891004148434,2.304271533139479,0.0,False,,False,False
QuinBr00,Brady Quinn,GrosRe00,Rex Grossman,comp,13.0,13.0,4,1,2004,2003,691.9116006252196,5.49858394533133,1.143849082899878,77.51236260670265,False,,False,False
QuinBr00,Brady Quinn,GrosRe00,Rex Grossman,comp,13.0,13.0,4,2,2005,2003,272.82684090437664,4.676612903225806,1.1356807511737106,,False,,False,False
QuinBr00,Brady Quinn,GrosRe00,Rex Grossman,comp,13.0,13.0,4,3,2006,2003,3356.136681396701,5.403317143421906,25.935449839299302,22.789230318711013,False,,False,False
QuinBr00,Brady Quinn,SancMa00,Mark Sanchez,comp,,35.0,4,0,2009,2009,2656.278938567801,4.195074371351595,13.24969970691394,74.99981645912615,True,2012.0,False,False
QuinBr00,Brady Quinn,SancMa00,Mark Sanchez,comp,,35.0,4,1,2010,2009,3527.7366020661298,5.533994118470803,18.64098771322917,50.49360316776902,True,2012.0,False,False
QuinBr00,Brady Quinn,SancMa00,Mark Sanchez,comp,,35.0,4,2,2011,2009,3705.490594362659,5.183949633853207,28.31451995071556,53.5300151067356,True,2012.0,False,False
QuinBr00,Brady Quinn,SancMa00,Mark Sanchez,comp,,35.0,4,3,2012,2009,3007.257398162935,4.466534266826589,14.060974748782163,33.217005332086,True,2012.0,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,0,2012,2012,3611.601464781044,5.101683635045049,15.142588190996175,63.14881233462504,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,1,2013,2012,1828.654558882792,4.610810878521322,9.668762563695012,59.7576821589859,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,2,2014,2012,310.2761952481824,6.417557852043226,3.2012955352789616,0.0,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,1116.810459201861,6.628576933739948,5.299930811808119,36.12645286923577,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,1099.392314425318,6.628576933739948,5.299930811808119,38.43485241359588,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,1086.072556655021,6.628576933739948,5.299930811808119,33.01011348434962,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,804.3084499756521,6.0176481840864975,2.119972324723248,36.12645286923577,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,786.8903051991094,6.0176481840864975,2.119972324723248,38.43485241359588,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,773.570547428812,6.0176481840864975,2.119972324723248,33.01011348434962,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,360.6580565495918,8.094805932908233,3.179958487084871,36.12645286923577,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,343.239911773049,8.094805932908233,3.179958487084871,38.43485241359588,False,,False,False
QuinBr00,Brady Quinn,WeedBr00,Brandon Weeden,comp,42.0,,4,3,2015,2012,329.9201540027516,8.094805932908233,3.179958487084871,33.01011348434962,False,,False,False
QuinBr00,Brady Quinn,PennCh01,Chad Pennington,comp,29.0,,4,0,2000,2000,71.58247633208632,14.522785132237312,1.177732222934016,0.0,True,2004.0,False,False
QuinBr00,Brady Quinn,PennCh01,Chad Pennington,comp,29.0,,4,1,2001,2000,109.73198834170935,5.187133359963479,1.1690746299028347,0.0,True,2004.0,False,False
QuinBr00,Brady Quinn,PennCh01,Chad Pennington,comp,29.0,,4,2,2002,2000,3366.556275501809,7.8324999288175166,25.53195464990025,46.03333620710453,True,2004.0,False,False
QuinBr00,Brady Quinn,PennCh01,Chad Pennington,comp,29.0,,4,3,2003,2000,2310.41719205671,5.509989202705007,14.977764965406614,48.38222270520588,True,2004.0,False,False
QuinBr00,Brady Quinn,RamsPa00,Patrick Ramsey,comp,30.0,,4,0,2002,2002,1633.8793157847217,5.2390954130007685,10.444890538595558,34.302260205939184,False,,False,False
QuinBr00,Brady Quinn,RamsPa00,Patrick Ramsey,comp,30.0,,4,1,2003,2002,2360.2060999093765,5.217792805591862,16.129900731976356,38.79295334021012,False,,False,False
QuinBr00,Brady Quinn,RamsPa00,Patrick Ramsey,comp,30.0,,4,2,2004,2002,1778.899443439496,4.353045623387302,11.43849082899878,14.222451854440854,False,,False,False
QuinBr00,Brady Quinn,RamsPa00,Patrick Ramsey,comp,30.0,,4,3,2005,2002,297.05470708507414,8.137306451612902,1.1356807511737106,19.917600603822315,False,,False,False
QuinBr00,Brady Quinn,BradSa00,Sam Bradford,comp,4.0,,4,0,2010,2010,3713.6803157792738,4.865388881109089,19.737516402242647,37.36526634414908,False,,False,False
QuinBr00,Brady Quinn,BradSa00,Sam Bradford,comp,4.0,,4,1,2011,2010,2268.667710834281,4.609095813069485,6.534119988626667,41.26271997810869,False,,False,False
QuinBr00,Brady Quinn,BradSa00,Sam Bradford,comp,4.0,,4,2,2012,2010,3952.5135023604903,5.777810381858247,22.713882286494265,40.51744606441259,False,,False,False
QuinBr00,Brady Quinn,BradSa00,Sam Bradford,comp,4.0,,4,3,2013,2010,1769.931567414443,6.236351742567642,15.04029732130335,23.90307286359436,False,,False,False
QuinBr00,Brady Quinn,DarnSa00,Sam Darnold,comp,,8.0,4,0,2018,2018,3051.8422431192357,5.303245611617845,17.666515929183518,42.3740863839048,False,,False,False
QuinBr00,Brady Quinn,DarnSa00,Sam Darnold,comp,,8.0,4,1,2019,2018,3127.71375391385,5.555208734393046,19.61674454128854,29.488697996952617,False,,False,False
QuinBr00,Brady Quinn,DarnSa00,Sam Darnold,comp,,8.0,4,2,2020,2018,2451.152462448575,4.193339371483465,9.23220622698359,63.2559666418252,False,,False,False
QuinBr00,Brady Quinn,DarnSa00,Sam Darnold,comp,,8.0,4,3,2021,2018,2771.175198121366,4.376094280705599,9.173038541712874,63.21515763582805,False,,False,False
QuinBr00,Brady Quinn,GabbBl00,Blaine Gabbert,comp,11.0,,4,0,2011,2011,2395.050112990346,3.77761082229303,13.068239977253334,36.18232502584906,False,,False,False
QuinBr00,Brady Quinn,GabbBl00,Blaine Gabbert,comp,11.0,,4,1,2012,2011,1774.8087289742089,4.825086329530557,9.734520979926112,67.65075078622644,False,,False,False
QuinBr00,Brady Quinn,GabbBl00,Blaine Gabbert,comp,11.0,,4,2,2013,2011,528.5069232151393,1.2370468210666965,1.074306951521668,66.45054256079233,False,,False,False
QuinBr00,Brady Quinn,GabbBl00,Blaine Gabbert,comp,11.0,,4,3,2014,2011,44.17839866116503,8.458116787510068,1.067098511759654,0.0,False,,False,False
QuinBr00,Brady Quinn,LeinMa00,Matt Leinart,comp,19.0,,4,0,2006,2006,2726.926705760825,5.392946093242593,12.403910792708364,43.39506132544972,False,,False,False
QuinBr00,Brady Quinn,LeinMa00,Matt Leinart,comp,19.0,,4,1,2007,2006,721.726838030373,4.315831313757537,2.2393782888325844,85.06692863570268,False,,False,False
QuinBr00,Brady Quinn,LeinMa00,Matt Leinart,comp,19.0,,4,2,2008,2006,280.9921323580129,7.333212407548016,1.1118610445847552,32.78727576867226,False,,False,False
QuinBr00,Brady Quinn,LeinMa00,Matt Leinart,comp,19.0,,4,3,2009,2006,446.8798684884654,3.762167433767401,0.0,0.0,False,,False,False
QuinBr00,Brady Quinn,BollKy00,Kyle Boller,comp,2.0,,4,0,2003,2003,1400.4454506643608,3.9133446041938966,8.064950365988178,33.85302669763655,False,,False,False
QuinBr00,Brady Quinn,BollKy00,Kyle Boller,comp,2.0,,4,1,2004,2003,2902.8596618597003,4.332217653897411,14.870038077698414,59.02317519592955,False,,False,False
QuinBr00,Brady Quinn,BollKy00,Kyle Boller,comp,2.0,,4,2,2005,2003,1964.5639316087352,4.385623655913977,12.492488262910816,60.58850533330563,False,,False,False
QuinBr00,Brady Quinn,BollKy00,Kyle Boller,comp,2.0,,4,3,2006,2003,545.1752543489476,8.566487448112273,5.638141269412892,30.97697773860719,False,,False,False
QuinBr00,Brady Quinn,HarrJo00,Joey Harrington,comp,,14.0,4,0,2002,2002,2441.257911361047,4.161995956834942,13.92652071812741,21.234732508438544,False,,False,False
QuinBr00,Brady Quinn,HarrJo00,Joey Harrington,comp,,14.0,4,1,2003,2002,3141.997887042734,4.028136045916917,19.58630803168557,48.38222270520588,False,,False,False
QuinBr00,Brady Quinn,HarrJo00,Joey Harrington,comp,,14.0,4,2,2004,2002,3403.571262922836,5.342374174157143,21.73313257509768,44.51627430439987,False,,False,False
QuinBr00,Brady Quinn,HarrJo00,Joey Harrington,comp,,14.0,4,3,2005,2002,2213.162906332414,4.655827956989247,13.628169014084529,40.670904729483325,False,,False,False
QuinBr00,Brady Quinn,QuinBr00,Brady Quinn,target,,,4,0,2007,2007,47.13745676540898,5.826889759341711,0.0,,False,,False,False
QuinBr00,Brady Quinn,QuinBr00,Brady Quinn,target,,,4,1,2008,2007,563.0288451337135,5.267518771618998,2.2237220891695104,52.459641229875615,False,,False,False
QuinBr00,Brady Quinn,QuinBr00,Brady Quinn,target,,,4,2,2009,2007,1496.8913077340903,4.05077205882353,8.833133137942626,83.61900634379417,False,,False,False
